0.00683393	0.0129292	0.0265999	0.0606443	0.00288352	0.000364439
0.00652286	0.0126492	0.0268259	0.05913	0.00293939	0.000358903
0.00621961	0.0127565	0.0289673	0.0602421	0.0030256	0.000368806
0.00622423	0.0131416	0.0284836	0.0604913	0.00301608	0.000368833
0.00683241	0.0138554	0.0280865	0.0630624	0.0030357	0.000372854
0.00666562	0.0133618	0.0287559	0.0629562	0.00302957	0.000364439
0.00906129	0.0103518	0.028377	0.0636028	0.00313585	0.000389374
0.00946997	0.0101806	0.0270847	0.0643026	0.00314414	0.000399102
0.00666196	0.0131737	0.0280615	0.0643113	0.00321411	0.000436896
0.00673048	0.0125356	0.0292665	0.0652691	0.00322818	0.000435526
0.0060018	0.0129768	0.0289955	0.0668593	0.00329953	0.000449683
0.00626326	0.0130444	0.0284777	0.0670652	0.00328407	0.000445486
0.00701134	0.0141145	0.0284628	0.0716231	0.00334079	0.000418816
0.00706404	0.0138206	0.0284829	0.0717312	0.0033407	0.00041324
0.00587518	0.0116697	0.029515	0.0717512	0.00356628	0.000436744
0.00578654	0.0127888	0.0289967	0.0717809	0.00357625	0.000435381
0.0062795	0.0135054	0.0277164	0.0728434	0.00358789	0.000453705
0.00606458	0.0131327	0.0296868	0.0723449	0.0035647	0.000453765
0.00596388	0.0127284	0.0291427	0.0751869	0.00355911	0.000438623
0.00636612	0.0121962	0.0283885	0.0763837	0.00353952	0.00045532
0.00619222	0.0134325	0.031142	0.0775427	0.00350739	0.000456518
0.00637514	0.0130161	0.030221	0.07737	0.00349164	0.000453677
0.00599494	0.012428	0.0293265	0.0763082	0.00352602	0.000485437
0.00624977	0.0122185	0.0294113	0.0767359	0.00353314	0.000491023
0.0067374	0.0129418	0.0288883	0.0774781	0.00343759	0.000510768
0.00628149	0.0129179	0.028774	0.0774253	0.00346018	0.00051499
0.00582693	0.0120855	0.0309892	0.077627	0.0034349	0.000523519
0.00584501	0.0135154	0.0295801	0.0787977	0.00342096	0.000506809
0.00641355	0.0129134	0.0298844	0.0806752	0.00327009	0.000502341
0.00632771	0.0130853	0.0303224	0.0801677	0.00324594	0.000513396
0.00593933	0.0120275	0.0283349	0.0807082	0.00323534	0.000521604
0.00605331	0.0118924	0.0284542	0.0807976	0.00324225	0.000527161
0.00597574	0.0121421	0.0294321	0.0796519	0.00318335	0.00052592
0.00608398	0.0127371	0.0287041	0.0805264	0.00317697	0.000517667
0.00619615	0.0121181	0.0274832	0.0834559	0.00310364	0.000509387
0.00646993	0.0122621	0.0285114	0.0821148	0.00308536	0.000519097
0.00663937	0.0134331	0.0285856	0.0848637	0.0030686	0.000484077
0.00623099	0.0132214	0.0294915	0.0844939	0.00306542	0.000481233
0.00870338	0.0104246	0.0281734	0.0827947	0.00306982	0.00048522
0.0059001	0.0126417	0.0277981	0.0825666	0.00299178	0.000446471
0.00674902	0.0123894	0.0274537	0.0834419	0.00296278	0.00044094
