0.000740051	0.00152016	0.0043602	0.00843716	0.000108719	3.33786e-05
0.000551224	0.00166416	0.00469398	0.00794697	0.000134468	3.8147e-05
0.000588417	0.00163364	0.00498295	0.00930691	0.000294685	4.95911e-05
0.000477791	0.00177765	0.00467777	0.00939465	0.000288963	5.43594e-05
0.00060463	0.00151062	0.00477982	0.0107031	0.000295639	5.24521e-05
0.00073719	0.00147438	0.00475883	0.0109358	0.000295639	5.34058e-05
0.00104141	0.00128365	0.00446606	0.0128231	0.000406265	6.29425e-05
0.00119019	0.00131893	0.00454521	0.0127048	0.000429153	7.72476e-05
0.000679016	0.00127411	0.00497532	0.0151796	0.000793457	0.000196457
0.000624657	0.00118065	0.00505066	0.0158501	0.000819206	0.000208855
0.00056839	0.00151443	0.00498772	0.0187531	0.00142002	0.000273705
0.000576019	0.00161457	0.00455761	0.019228	0.00145245	0.000274658
0.000628471	0.00126457	0.00400257	0.0217428	0.00147438	0.000243187
0.00070858	0.00125217	0.00426769	0.021656	0.00145626	0.000242233
0.000602722	0.00121498	0.00422955	0.0229292	0.00176525	0.000247955
0.000491142	0.0013504	0.00391388	0.0230484	0.00181961	0.00024128
0.000617027	0.00137615	0.00390625	0.0234776	0.00196457	0.000260353
0.00056839	0.0012989	0.00403404	0.0236225	0.00192547	0.000261307
0.000551224	0.00130367	0.00354671	0.0234728	0.00163078	0.000177383
0.000608444	0.00127602	0.00357819	0.0233994	0.0016098	0.000169754
0.000517845	0.00137234	0.00378799	0.0221596	0.00123787	6.67572e-05
0.000647545	0.00140762	0.00364208	0.0223494	0.00121021	6.58035e-05
0.000540733	0.00144386	0.00349712	0.0207834	0.000873566	5.43594e-05
0.00067997	0.00118351	0.00365162	0.0206194	0.000850677	5.43594e-05
0.000597	0.00148392	0.00408268	0.0185099	0.00073719	7.15256e-05
0.000518799	0.00141239	0.00413704	0.0184345	0.000746727	7.05719e-05
0.000496864	0.00133991	0.00487328	0.0180588	0.000417709	6.67572e-05
0.000448227	0.00144482	0.00460339	0.0182438	0.000396729	6.19888e-05
0.000656128	0.0013237	0.00475407	0.017766	0.000318527	6.00815e-05
0.000636101	0.00144958	0.00473785	0.0179806	0.000349998	6.10352e-05
0.000658035	0.00152779	0.00395203	0.0197515	0.000667572	0.000138283
0.000564575	0.00157738	0.00415611	0.0197515	0.000679016	0.000148773
0.000567436	0.00130749	0.00438023	0.0205154	0.000863075	0.000144958
0.000449181	0.00119686	0.00401974	0.0210752	0.000897408	0.000152588
0.000675201	0.00137997	0.0035305	0.0234566	0.00147438	0.000247002
0.000694275	0.00131226	0.00352478	0.0234613	0.00147057	0.000247002
0.000517845	0.00101089	0.00380898	0.0241108	0.00154495	0.000228882
0.000486374	0.0013504	0.00394917	0.0238333	0.00154305	0.000228882
0.000813484	0.00110912	0.00360489	0.0238352	0.00174236	0.000254631
0.00056076	0.00118065	0.00398922	0.0229044	0.00162125	0.000210762
0.000647545	0.00126457	0.00361538	0.023447	0.00160408	0.00020504
0.000656128	0.00124359	0.00355339	0.0234528	0.0012598	0.000124931
0.000490189	0.00130463	0.00364399	0.0235081	0.00118828	0.000123024
0.000890732	0.000966072	0.00348473	0.0218153	0.000542641	3.8147e-05
0.000814438	0.00108814	0.00367641	0.0215092	0.000502586	4.1008e-05
0.000906944	0.00112247	0.00327492	0.0196085	0.000103951	0
0.000964165	0.00118732	0.00371361	0.0187178	9.05991e-05	0
0.00100422	0.00120449	0.00377655	0.0150003	4.19617e-05	0
0.000963211	0.000953674	0.00378323	0.0149355	4.19617e-05	0
0.00116158	0.00137806	0.00383949	0.0129604	1.04904e-05	0
0.000929832	0.00109577	0.00417709	0.0127964	2.38419e-05	0
0.000988007	0.00116062	0.00415611	0.011199	0.000146866	3.8147e-05
0.0010376	0.00132465	0.00433731	0.0109043	0.000154495	4.00543e-05
0.00106049	0.00145721	0.00451469	0.00995636	0.000165939	4.19617e-05
0.00100517	0.00132275	0.00441933	0.0101061	0.000174522	4.00543e-05
0.000888824	0.00135517	0.00451088	0.0107231	0.000270844	7.34329e-05
0.000993729	0.00129604	0.00438404	0.0111151	0.000268936	7.34329e-05
